"url","twitterUrl","id","text","retweetCount","replyCount","likeCount","quoteCount","createdAt","bookmarkCount","isRetweet","isQuote","nextCursor"
"https://x.com/iMePlatform/status/1798304196090806274","https://twitter.com/iMePlatform/status/1798304196090806274","1798304196090806300","🤩iMe family, we've got fantastic news!

🔥We're thrilled to introduce our new strategic partner 🤝 - a gamified liquidity solution and marketplace for digital assets, tokens and RWAs, @eesee_io 

It's all about making the Web3 market accessible to everyone! 

💰With 64.81 APY https://t.co/yPgIDniapa","1113","1935","1329","18","Wed Jun 05 10:41:45 +0000 2024","21",,"false",
"https://x.com/GenuineDegen/status/1930312102486421767","https://twitter.com/GenuineDegen/status/1930312102486421767","1930312102486421800","Are you into AI, Gaming or Crypto-native lore?

Then my partner @AikiStory is for YOU 🫵🏼

$AIKI went from live game → TGE → staking flow in weeks, not months. 🤯

Did I mention that it’s fast, playable, and the token just dropped! Check them out NOW!

🔗 https://t.co/RcfKXjr4tq https://t.co/PBkOWe67uJ","10","64","194","0","Wed Jun 04 17:14:03 +0000 2025","1",,"false",
"https://x.com/IkoWEB3/status/1852022256676855922","https://twitter.com/IkoWEB3/status/1852022256676855922","1852022256676855800","The Vote-Locked version of $EGP (vlEGP) launched last week! 🗝️

By locking your $EGP from @Eigenpiexyz_io, you'll gain voting power and a share of 100,000 $EIGEN tokens from @eigenlayer.

They’ll be distributore over one year, with more rewards to come! ✅

vlEGP holders will https://t.co/OlrXhjeNmd","6","51","111","0","Thu Oct 31 16:18:09 +0000 2024","1",,"false",
"https://x.com/SuiInsights/status/1948088002049458318","https://twitter.com/SuiInsights/status/1948088002049458318","1948088002049458400","🧵 Thread: Official $IKA Tokenomics by @ikadotxyz.

The decentralized MPC engine on @SuiNetwork just dropped its full tokenomics. Here's everything you need to know about $IKA 👇 https://t.co/cQsqMRAqSX","0","4","2","0","Wed Jul 23 18:29:08 +0000 2025","0",,"false",
"https://x.com/SamuelAkin51364/status/1949866233127456950","https://twitter.com/SamuelAkin51364/status/1949866233127456950","1949866233127457000","2️⃣With Ekox, you can restake your ETH and still use it.
No more idle assets.
Just real yield and real control.","0","1","0","0","Mon Jul 28 16:15:11 +0000 2025","0",,"false",
"https://x.com/mztacat/status/1733026881279258869","https://twitter.com/mztacat/status/1733026881279258869","1733026881279259000","Taiko (Alpha-5 Jólnir)
(Reward Confirmed)

      ⌛5 minutes
      💰$0 Required
Taiko is a fully decentralized, Ethereum-equivalent ZK-Rollup. This is also referred to as a Type 1 ZK-EVM.

Mini-thread 🧵 https://t.co/5e0lzktV6H","173","48","576","8","Fri Dec 08 07:33:01 +0000 2023","623",,"false",
"https://x.com/iLayer_io/status/1838975324979102159","https://twitter.com/iLayer_io/status/1838975324979102159","1838975324979102200","Partnerships are never too many, so welcome Equito X Eiko Zone! 

What is Eiko?

 @EikoZone is a platform that lets you build custom campaigns for whitelisting, sweepstakes, token/NFT verification on most EVM-compatible chains and Cosmos, or reward users for specific actions on https://t.co/maDd3QMoeM","235","348","270","0","Wed Sep 25 16:14:18 +0000 2024","0",,"false",
"https://x.com/Drjonesv0/status/1949075529056804958","https://twitter.com/Drjonesv0/status/1949075529056804958","1949075529056804900","#EIGEN is currently trading above the symmetrical triangle formation on the daily timeframe

If a bounce is confirmed, we could see the price climb toward $5.00
👇

https://t.co/9JIfvOA3z4

$MOCA $BNB $BTC $ETH $AGRO $PEPE $SOL $XRP https://t.co/N9vHVx9M2C","0","0","0","0","Sat Jul 26 11:53:12 +0000 2025","0",,"false",
"https://x.com/RG8XBT/status/1948537208962777306","https://twitter.com/RG8XBT/status/1948537208962777306","1948537208962777300","How dare Ika give 200 million tokens to https://t.co/bCWIF0OOAw and ignored the community! Don't you see the selling pressure from Ika? It's almost $200 from each IEO participant! That's huge! Btw I didn't invest enough Sui during the inksack campaign and i need lower entry https://t.co/zpPKIh7pPE","0","1","6","0","Fri Jul 25 00:14:07 +0000 2025","2",,"true",
"https://x.com/AIKEKintern/status/1948094847078052203","https://twitter.com/AIKEKintern/status/1948094847078052203","1948094847078052000","@ethereum first $IRIS on virtuals
then talos
next up, $AIKEK on eth","6","0","17","0","Wed Jul 23 18:56:20 +0000 2025","0",,"false",
"https://x.com/Freczy_jr/status/1950221362116907369","https://twitter.com/Freczy_jr/status/1950221362116907369","1950221362116907300","@IkeSinare @union_build Union token on Ethereum with ERC-20 compatibility boosts DeFi liquidity and governance.","0","0","0","0","Tue Jul 29 15:46:20 +0000 2025","0",,"false",
"https://x.com/bitcoinape_/status/1894036811493593126","https://twitter.com/bitcoinape_/status/1894036811493593126","1894036811493593000","I just bidded some $EKKO at these levels.

@EKKOPlatform is a solid platform with a LIVE Token Feed (like Neo/Photon Memescope) + tools like:
✅ Rug scanner
✅ Custom snipers/bots
✅ Token insights

Decent volume: $7.2M 📊
Holder count: 3,112 📈

If you’re more into tech &amp; AI https://t.co/XgtRWMfmhH","25","52","210","1","Mon Feb 24 14:49:00 +0000 2025","5",,"false",
"https://x.com/AckeToken/status/1949733615773831660","https://twitter.com/AckeToken/status/1949733615773831660","1949733615773831700","@AltcoinGordon Tired of getting rugged while KOLs cash out?

$ACKE doesn’t play that game.
No insiders. No team dumps. No unlock.
Your SOL? Locked tight, ready whenever you are.

No spoof. No fake buys.
Just a memecoin with the cojones to stand on real ground.

🟨 $ACKE — not another trap.
Stop","0","3","3","0","Mon Jul 28 07:28:12 +0000 2025","0",,"false",
"https://x.com/ike_sA0/status/1858563206735638989","https://twitter.com/ike_sA0/status/1858563206735638989","1858563206735639000","📢It's official: Ike is LIVE on mainnet!🐉

Say hello to $sA0, the liquid staking token unlocking composability and amplifying @Aleph__Zero's ecosystem.

Your assets, your way—liquid, composable, and secure.

Start staking now! 👇🏼
https://t.co/DM5n2ESOyv

#Ike #AlephZero https://t.co/nCTqdRaukc","106","22","291","23","Mon Nov 18 17:29:33 +0000 2024","15",,"false",
"https://x.com/Slappjakke/status/1840619975301591117","https://twitter.com/Slappjakke/status/1840619975301591117","1840619975301591000","$EIGEN becomes tradeable today, and is currently trading at $3.9 ($6.5B FDV) in the @HyperliquidX pre-markets

Personally plan to hold and stake this one as i know a lot of cool stuff is being built on top of @eigenlayer and i plan to get airdrops for staking my EIGEN

Eco map by https://t.co/tV5ysy3q7b","20","21","212","2","Mon Sep 30 05:09:33 +0000 2024","66",,"false",
"https://x.com/AckeToken/status/1949149882830164463","https://twitter.com/AckeToken/status/1949149882830164463","1949149882830164500","@Eljaboom You want a runner?
🟨 95% supply locked forever
🟨 No keys, no insiders, no rugs
🟨 CLMM auto-buyback for price support

Nobody owns $ACKE. That’s the point.
https://t.co/y4qqRiP7fY","0","0","1","0","Sat Jul 26 16:48:40 +0000 2025","0",,"false",
"https://x.com/Felippe_Hermes/status/1894485788315844700","https://twitter.com/Felippe_Hermes/status/1894485788315844700","1894485788315844600","Eike quer financiar projeto de ""Super cana"" através da emissão de um Token que dará direito a 10% dos lucros do projeto.

https://t.co/yPYNPM9JIk","1","32","90","8","Tue Feb 25 20:33:04 +0000 2025","2",,"false",
"https://x.com/valoreconomico/status/1907872396188508193","https://twitter.com/valoreconomico/status/1907872396188508193","1907872396188508200","CVM emite ‘stop order’ para negócios do Eike Token
https://t.co/9R5044umcJ","3","1","28","0","Thu Apr 03 19:06:40 +0000 2025","2",,"false",
"https://x.com/WhaleCoinTalk/status/1504791289908371463","https://twitter.com/WhaleCoinTalk/status/1504791289908371463","1504791289908371500","IKE PRESALE IS NOW LIVE🔱 

102,483.58 APY FIXED
1.899% DAILY 

(Titano fork )
Passed Soft cap 🚀

https://t.co/Ho89jGW0oC 
https://t.co/g4WlihRKd5
https://t.co/wTrzkj1E0u

✅LIKE AND RT
✅Join the presale 

PRESALE LINK BELOW 👇 
https://t.co/8juwv9Sw4q

NFA-DYOR https://t.co/XzuxZ00qQU","73","57","96","0","Fri Mar 18 12:06:15 +0000 2022","0",,"false",
"https://x.com/eikebatista/status/1894810843323269606","https://twitter.com/eikebatista/status/1894810843323269606","1894810843323269600","THERE ARE LOTS OF SCAMS AND FAKES RELATED TO EIKETOKEN. WE ARE IN PRE-SALE, AND THE ONLY OFFICIAL WEBSITE AND WALLET ARE https://t.co/CkoZy5IjpN, 
EIKE.SOL 
AND Eg6RhBAz3M7SLCsBUZinEJ4pKVqpA7wHGMtQgfPPmuvd.","5","21","57","2","Wed Feb 26 18:04:43 +0000 2025","5",,"false",
"https://x.com/MdNft8693/status/1908712865839673767","https://twitter.com/MdNft8693/status/1908712865839673767","1908712865839673900","GMM  NOTÍCIAS  NOVA

CVM suspende negociações do Eike Token e aplica multa de R$ 100 mil por dia

Comissão suspende imediatamente as negociações do $EIKE e impõe multa diária de R$ 100 mil para descumprimento

https://t.co/B9QruX5L1r","0","0","0","0","Sun Apr 06 02:46:24 +0000 2025","0",,"false",
"https://x.com/criptofacil/status/1908213308953387274","https://twitter.com/criptofacil/status/1908213308953387274","1908213308953387300","CVM proíbe Eike Batista de vender token da supercana no Brasil

https://t.co/6MvxnTiwt7","1","0","2","0","Fri Apr 04 17:41:20 +0000 2025","0",,"false",
"https://x.com/LeiaFinanceNews/status/1907925527547044161","https://twitter.com/LeiaFinanceNews/status/1907925527547044161","1907925527547044000","CVM alerta para atuação irregular envolvendo Eike Token ($EIKE) - Finance News https://t.co/Bp0lDzlWN4","0","0","1","0","Thu Apr 03 22:37:47 +0000 2025","0",,"false",
"https://x.com/BlockTrendsBR/status/1894812200587395189","https://twitter.com/BlockTrendsBR/status/1894812200587395189","1894812200587395000","Token $Eike de Eike Batista: vale a pena comprar? 

A iniciativa tem como objetivo tokenizar ativos do setor de Real World Assets (RWA), ou seja, ativos do mundo real. 

https://t.co/LrYTghshqz","1","0","2","0","Wed Feb 26 18:10:07 +0000 2025","0",,"false",
"https://x.com/FellGms/status/1894855465290604749","https://twitter.com/FellGms/status/1894855465290604749","1894855465290604800","BUY $EIKE Pre-sale Address to send $SOL Tokens:  eike.sol  1.00 $EIKE = $1.00 USD  

Pre-sale Target: 100,000,000 $EIKE 

Solana Address:  
Eg6RhBAz3M7SLCsBUZinEJ4pKVqpA7wHGMtQgfPPmuvd  

CA announced after Pre-Sale  THE ONLY OFFICIAL $EIKE TOKEN","1","0","0","0","Wed Feb 26 21:02:02 +0000 2025","0",,"false",
"https://x.com/MACEDOOSNI/status/1895603077274890488","https://twitter.com/MACEDOOSNI/status/1895603077274890488","1895603077274890500","Análise Crítica do EIKE Token: Contradições, Riscos Regulatórios e indícios de Fraude
https://t.co/igqG9eLknG https://t.co/O5gGejMdRB","0","0","0","0","Fri Feb 28 22:32:46 +0000 2025","0",,"false",
"https://x.com/Fade9491/status/1894912920720384015","https://twitter.com/Fade9491/status/1894912920720384015","1894912920720384000","@ApeMP5 $EIKE TOKEN","0","0","0","0","Thu Feb 27 00:50:20 +0000 2025","0",,"false",
"https://x.com/jacare1743660/status/1908128042934829327","https://twitter.com/jacare1743660/status/1908128042934829327","1908128042934829300","CVM emite stop order e suspende negociações de token de Eike Batista
https://t.co/lSyLQub87G","0","0","0","0","Fri Apr 04 12:02:31 +0000 2025","0",,"false",
"https://x.com/AdilsonFer65403/status/1902749256236016002","https://twitter.com/AdilsonFer65403/status/1902749256236016002","1902749256236016000","CVM estaria analisando lançamento de token da ‘super cana’ de Eike Batista, diz jornal https://t.co/wzlaV2s1Id","0","0","1","0","Thu Mar 20 15:49:08 +0000 2025","0",,"false",
"https://x.com/ErinaldoSi96309/status/1908129621180125320","https://twitter.com/ErinaldoSi96309/status/1908129621180125320","1908129621180125400","#CVM alerta para atuação irregular do “Eike Token” ($EIKE) 
Oferta de tokens sem autorização da CVM envolve Eike Batista e outras empresas do grupo BRXE.","0","0","0","0","Fri Apr 04 12:08:47 +0000 2025","0",,"false",
"https://x.com/AntonioKazado/status/1907944796053975152","https://twitter.com/AntonioKazado/status/1907944796053975152","1907944796053975000","O Globo: CVM manda Eike parar de oferecer ‘token’ ligado à ‘supercana’: ‘atuação irregular’     https://t.co/dsnWHa6hk0","0","0","0","0","Thu Apr 03 23:54:21 +0000 2025","0",,"false",
"https://x.com/grok/status/1914827349348245570","https://twitter.com/grok/status/1914827349348245570","1914827349348245500","@elizeufeitosa Desculpe, Elizeu! Sobre o $EIKE, a pré-venda começou em 25 de fevereiro de 2025 e ainda está ativa em 22 de abril de 2025, visando arrecadar $100 milhões. O token está ligado ao projeto de ""supercana"" do Eike Batista para biocombustíveis sustentáveis. Não há data fixa para o fim","0","0","1","0","Tue Apr 22 23:43:10 +0000 2025","0",,"false",
"https://x.com/jacobs_eike/status/1808140930865590356","https://twitter.com/jacobs_eike/status/1808140930865590356","1808140930865590300","@Sealana_Token How long can it take to get the tokens ?","0","105","7","17","Tue Jul 02 14:09:26 +0000 2024","0",,"false",
"https://x.com/amaralgurgel/status/1894332869142598097","https://twitter.com/amaralgurgel/status/1894332869142598097","1894332869142598100","https://t.co/n0E76gGdVH 
#EikeIsBack #EikeToken #CryptoRevolution #BRXe #BrazilianElonMusk","0","0","0","0","Tue Feb 25 10:25:25 +0000 2025","0",,"false",
"https://x.com/otimesbrasil/status/1908143374101565911","https://twitter.com/otimesbrasil/status/1908143374101565911","1908143374101566000","CVM suspende oferta de token de Eike Batista e aponta atuação irregular no país

https://t.co/8MZXu7fFoC","0","0","1","0","Fri Apr 04 13:03:26 +0000 2025","0",,"false",
"https://x.com/clickpetroleoeg/status/1903929633055342795","https://twitter.com/clickpetroleoeg/status/1903929633055342795","1903929633055342800","Prepare-se para uma nova onda de especulações! 🌱🔍 Eike Batista ressurge com um projeto intrigante. O que será que ele está tramando com sua ""Supercana""? #Mistério #Finanças #Criptomoeda

➡️ Descubra mais detalhes: [link] https://t.co/Z6OYJOCMPB","0","0","0","0","Sun Mar 23 21:59:32 +0000 2025","0",,"false",
"https://x.com/EuMaelSantana/status/1897704447607710110","https://twitter.com/EuMaelSantana/status/1897704447607710110","1897704447607710200","Eike Batista lança criptomoeda para apoiar expansão da ‘SUPER CANA’

O token tem como objetivo viabilizar a produção de uma variedade geneticamente modificada de cana-de-açúcar

Foto: Reprodução/YouTubeEikeToken https://t.co/9woLbqu5wD","0","0","2","0","Thu Mar 06 17:42:52 +0000 2025","0",,"false",
"https://x.com/0xjabai/status/1896353856147411315","https://twitter.com/0xjabai/status/1896353856147411315","1896353856147411200","The $EIKE token by Eike Batista, linked to ""supercana,"" raises skepticism in the crypto sector. After bankruptcies and convictions, his credibility is in question. Experts doubt the project's viability, which may be more marketing than reality. Investors remain cautious.","0","0","0","0","Mon Mar 03 00:16:06 +0000 2025","0",,"false",
"https://x.com/smartsec/status/1894704769261875362","https://twitter.com/smartsec/status/1894704769261875362","1894704769261875500","GM a todos , hoje em nossa live ás 8:30hs vamos falar do retorno do famoso investidor Eike Batista no mundo dos negócios com o lançamento do token $EIKE para financiar seu novo projeto da Supercana! Eu realmente estou mexido aqui em relação e isso e você?  https://t.co/2tkbiqo39t","0","0","0","0","Wed Feb 26 11:03:13 +0000 2025","0",,"false",
"https://x.com/Fade9491/status/1894795140645994708","https://twitter.com/Fade9491/status/1894795140645994708","1894795140645994800","@davidgokhshtein @eikebatista @elonmusk EIKE TOKEN IS THE FUTURE","0","0","0","0","Wed Feb 26 17:02:19 +0000 2025","0",,"false",
"https://x.com/joaotonini/status/1895452647865671737","https://twitter.com/joaotonini/status/1895452647865671737","1895452647865671700","Olha o que eu achei! Eike lançou a Criptomoeda com Token Eike. São 100k und à US$1 por 20% da moeda. Quer captar recurso para alavancar a SuperCana da Brazil Renewable X (BRXe). Mas, ele gosta do X, né?! Rsrs. Bom, Garnero já ajudou ele com US$500mi e ele quer mais. Tens Coragem?","3","0","19","1","Fri Feb 28 12:35:01 +0000 2025","5",,"false",
"https://x.com/thetokapp/status/1164199941687799808","https://twitter.com/thetokapp/status/1164199941687799808","1164199941687799800","🔴📣 Last 24 hours left | IEO Round 1 📣🔴
Don't miss this opportunity! only last 24 hours left for round 1 to end. Hurry and purchase your tokens now with 20% Bonus!!!  
IEO IS LIVE ON SHORTEX | 20% BONUS

#decentralized #blockchain #crypto #ethereum https://t.co/ENHztEewts","223","29","140","43","Wed Aug 21 15:37:50 +0000 2019","1",,"false",
"https://x.com/AdilsonFer65403/status/1894707252067492189","https://twitter.com/AdilsonFer65403/status/1894707252067492189","1894707252067492000","Eike Batista anuncia lançamento de token RWA com ICO na Solana para financiar projeto de ‘super cana’ https://t.co/8RPL5qXHXr via @BrCointelegraph","0","0","1","0","Wed Feb 26 11:13:05 +0000 2025","0",,"false",
"https://x.com/BeInCrypto_BR/status/1895465163299660048","https://twitter.com/BeInCrypto_BR/status/1895465163299660048","1895465163299660000","Em conversa com BeInCrypto Brasil e @AlineFe98011686, Eike abriu o jogo sobre o seu token $EIKE e deu mais detalhes sobre o projeto da 'Super Cana. 

Leia a reportagem completa para entender o projeto do empresário mineiro. 👇","0","1","0","0","Fri Feb 28 13:24:45 +0000 2025","0",,"true",
"https://x.com/victors4/status/1895115893639651507","https://twitter.com/victors4/status/1895115893639651507","1895115893639651600","Que sacada essa do Eike Batista em capitar dinheiro com venda de um token $EIKE p/ a 2º fase do projeto de super cana. Utilizando a blockchain da Solano ele criou 1 criptomoeda já precificada e com direito de negociação de 4 anos, que é quando o projeto irá dar o lucro prometido.","0","0","0","0","Thu Feb 27 14:16:53 +0000 2025","0",,"false",
"https://x.com/JoaoSena_2023/status/1895286664098128189","https://twitter.com/JoaoSena_2023/status/1895286664098128189","1895286664098128100","Nenhuma credibilidade ??

O desconforto do setor cripto com o ‘token’ de Eike Batista

Fonte: O Globo
 https://t.co/WwtrYiX6K2","0","0","0","0","Fri Feb 28 01:35:28 +0000 2025","0",,"false",
"https://x.com/eikebatista/status/1894468810804953491","https://twitter.com/eikebatista/status/1894468810804953491","1894468810804953600","THE $EIKE  IS NOW LIVE AT https://t.co/XqITmdOZ9V. JOIN ME IN LEADING THE SUSTAINABILITY REVOLUTION ON SOLANA!","5","12","28","2","Tue Feb 25 19:25:36 +0000 2025","4",,"false",
"https://x.com/kleinmarlon_/status/1894813759169790267","https://twitter.com/kleinmarlon_/status/1894813759169790267","1894813759169790200","Logo logo o marketcap do token vai a bilhão e pronto. Eike Batista volta para a lista de bilionários do país.","0","0","1","0","Wed Feb 26 18:16:18 +0000 2025","0",,"true",
"https://x.com/GersonJunior__/status/1894867568558510359","https://twitter.com/GersonJunior__/status/1894867568558510359","1894867568558510300","Se Eike tivesse alguma moral na sociedade, ele estaria levantando recursos em hedge funds, bancos, estado. Como tá fudido, tá tentando dar o golpe em token na rede Solana. Que fase do príncipe do PPT!!!","0","0","2","0","Wed Feb 26 21:50:07 +0000 2025","0",,"false",
"https://x.com/andretembz/status/1894824871512756543","https://twitter.com/andretembz/status/1894824871512756543","1894824871512756500","O token $EIKE do @eikebatista é uma grande oportunidade na minha visão por estar atrelado a um grande projeto, porém só comprarei no despejo, pois não vale 1 dolar por token, isso será despejado e ai sim estará a oportunidade de entrada.","1","1","4","0","Wed Feb 26 19:00:28 +0000 2025","0",,"false",
"https://x.com/alexeconomist/status/1902142400446837075","https://twitter.com/alexeconomist/status/1902142400446837075","1902142400446837000","Eike é um gênio. Quer financiar o projeto da super cana com emissão de um token de nome próprio. A expectativa é vender U$100 milhões, com lock-up de 04 anos e os detentores terão direito a receber 10% dos lucros do futuro projeto.

Será que uma nova versão de 2006?

A ver...","0","11","48","0","Tue Mar 18 23:37:43 +0000 2025","0",,"false",
"https://x.com/OfficialSkyWee1/status/1664649319947935752","https://twitter.com/OfficialSkyWee1/status/1664649319947935752","1664649319947935700","$EGO token IDO SOLD OUT in seconds !!

@Ego_Paysenger  conducted a successful IDO of $EGO token on GameFi, BullPerks, Red Kite and Trustpad 🚀

Congratulations to everyone that got in 👏🏻

🗓 Listing on @PancakeSwap on June 12 https://t.co/CNHPnnjyYH","1","9","128","0","Fri Jun 02 15:05:00 +0000 2023","0",,"false",
"https://x.com/Evgenij61859806/status/1950151644420702224","https://twitter.com/Evgenij61859806/status/1950151644420702224","1950151644420702200","Today is a cool day two projects come out at once.
The first IKA that develops inside the SUI ecosystem.
The second Treehouse, where we consumed tokens 
Stigma https://t.co/yax6xAh4QE
Contract 0x7262FB2F7A3A14C88888C438A3CD912469A58CF60F367352C46584262E8299AA :: IKA

#IKA","0","0","0","0","Tue Jul 29 11:09:18 +0000 2025","0",,"false",
"https://x.com/IIEEtoken/status/976195239546273793","https://twitter.com/IIEEtoken/status/976195239546273793","976195239546273800","Round 2 #bounty 1,500 $EE tokens worth of 500$ for a lucky 3 winners
⚡️⚡️1st contest⚡️⚡️
Maximum of 500 participants 👍🏿

- follow

- RT, like ❤️ &amp; RT pinned twt 

- tag 5 friends with your ERC20

#Airdrop #Airdrops #EE #EEtoken #freetoken #token #freetokens #ICO","164","378","191","28","Tue Mar 20 20:34:16 +0000 2018","0",,"false",
"https://x.com/IIEEtoken/status/977172698605355008","https://twitter.com/IIEEtoken/status/977172698605355008","977172698605355000","Round 3 #bounty 1,500 $EE tokens worth of 500$ for a lucky 3 winners
⚡️⚡️3rd contest⚡️⚡️
Maximum of 500 participants 👍🏿

- follow

- RT, like ❤️ &amp; RT pinned twt 

- tag 5 friends with your ERC20

#Airdrop #Airdrops #EE #EEtoken #freetoken #token #freetokens #ICO","148","358","178","47","Fri Mar 23 13:18:20 +0000 2018","0",,"false",
"https://x.com/daddycrypts/status/1895138280951464275","https://twitter.com/daddycrypts/status/1895138280951464275","1895138280951464200","vocês todos apavorados com o token do $EIKE batista @eikebatista deveriam acompanhar alguem que realmente vive de memecoin e pode te ensinar, eu fiz mais de 25 mil reais esse mes nesse mercado e consigo provar tudo on chain, me segue se vc quer saber como","0","1","2","0","Thu Feb 27 15:45:50 +0000 2025","0",,"false",
"https://x.com/ibcig/status/1719053110960898363","https://twitter.com/ibcig/status/1719053110960898363","1719053110960898300","Waiting for $ETF entry that just launched as they raised over 244 ETH in pre-sale. Reason I’m aping @etf_token cuz  Lord Kek is in their TG &amp; @Poloniex is pre-listed them as well &amp; it’s 0 tax for buy/sell 😊

Chart : https://t.co/TMRDWVD22U https://t.co/bHoQ2EBbTz","119","36","168","0","Mon Oct 30 18:06:14 +0000 2023","15",,"false",
"https://x.com/BabsTeevee/status/1949509270648639509","https://twitter.com/BabsTeevee/status/1949509270648639509","1949509270648639500","@Starknet_OG @EseTeLopez $EKUBO is a small-cap token that stands out by operating legitimate businesses with significant potential and using real revenue to buy back tokens, rather than selling them.","0","0","1","0","Sun Jul 27 16:36:44 +0000 2025","0",,"false",
